GEOID,unique_id,race_imputed,imputation_probability,date,city,state,zip,county,highest_force,armed,Total_popE,NH_WhiteE,NH_BlackE,Hisp_LatinoE,IncomeE,income_quartile,income_quintile,income_percentile,income_bins_200,NH_WhiteP,NH_BlackP,Hisp_LatinoP,Majority
18065976000,23296,White,,2017-10-29,New Castle,IN,47362,Henry,Gunshot,Armed,3172,2737,105,211,46314,1,2,25,50,0.8628625472887768,0.03310214375788146,0.06651954602774275,White
41053020400,23187,Hispanic/Latino,,2017-10-28,Grand Ronde,OR,97347,Polk,Gunshot,Armed,6810,5262,70,643,55664,2,2,40,80,0.7726872246696035,0.010279001468428781,0.09441997063142438,White
08123001300,23188,Hispanic/Latino,,2017-10-28,Greeley,CO,80631,Weld,Gunshot,Armed,7625,2905,33,4269,37174,1,1,13,25,0.38098360655737706,0.004327868852459016,0.5598688524590164,Hispanic/Latino
55053960500,23189,Other/Unknown,,2017-10-28,Black River Falls,WI,54615,Jackson,Gunshot,Armed,4584,3961,32,45,40625,1,1,17,34,0.8640924956369983,0.006980802792321117,0.00981675392670157,White
42049000400,23185,White,,2017-10-27,Erie,PA,16507,Erie,Gunshot,Unarmed,2250,1217,327,200,38992,1,1,15,30,0.5408888888888889,0.14533333333333334,0.08888888888888889,White
12085001804,23186,Black,,2017-10-27,Indiantown,FL,34956,Martin,Gunshot,Armed,4771,1048,1094,2459,43270,1,2,21,41,0.21966044854328234,0.22930203311674702,0.5154055753510794,Hispanic/Latino
18003011302,23330,Black,,2017-10-27,Fort Wayne,IN,46816,Allen,Gunshot,Armed,5333,651,1766,346,36012,1,1,12,23,0.12207012938308644,0.3311456966060379,0.06487905494093381,
36015010702,23183,White,,2017-10-26,Horseheads,NY,14845,Chemung,Gunshot,Armed,4189,3780,83,187,66177,3,3,56,111,0.9023633325375985,0.019813798042492243,0.04464072571019336,White
01003011000,23184,White,,2017-10-26,Fairhope,AL,36532,Baldwin,Gunshot,Armed,4921,3677,108,1089,45478,1,2,24,48,0.7472058524690104,0.02194675878886405,0.2212964844543792,White
39035118602,23180,Black,,2017-10-25,Cleveland,OH,44106,Cuyahoga,Gunshot,Armed,1828,215,1441,26,15227,1,1,1,1,0.11761487964989059,0.7882932166301969,0.014223194748358862,Black
12103021900,23182,Black,,2017-10-25,St. Petersburg,FL,33712,Pinellas,Gunshot,Armed,2794,1711,989,39,58145,2,3,44,88,0.6123836793128131,0.35397279885468863,0.01395848246241947,White
48201421501,23036,Hispanic/Latino,,2017-10-24,Bellaire,TX,77081,Harris,Gunshot,Armed,4624,247,723,3087,25644,1,1,4,7,0.05341695501730104,0.15635813148788927,0.6676038062283737,Hispanic/Latino
09011696401,23177,White,,2017-10-24,Norwich,CT,06360,New London,Gunshot,Armed,5485,2243,1198,1601,50673,2,2,32,63,0.4089334548769371,0.21841385597082955,0.2918869644484959,
42079213900,23178,White,,2017-10-24,Nanticoke,PA,18634,Luzerne,Gunshot,Uncertain,1674,1428,104,129,54286,2,2,38,76,0.8530465949820788,0.06212664277180406,0.07706093189964158,White
06077004202,23033,Hispanic/Latino,,2017-10-23,Lodi,CA,95240,San Joaquin,Gunshot,Armed,1809,1280,21,248,108421,4,5,88,176,0.7075732448866777,0.011608623548922056,0.1370923161967938,White
21211040404,23034,White,,2017-10-23,Shelbyville,KY,40065,Shelby,Gunshot,Armed,3469,2100,783,487,82283,3,4,73,145,0.6053617757278754,0.22571346209282214,0.14038627846641683,White
24510260201,23035,Black,,2017-10-23,Baltimore,MD,21206,Baltimore City,Gunshot,Armed,5735,890,4485,57,44093,1,2,22,43,0.15518744551002617,0.7820401046207498,0.00993897122929381,Black
38085940900,23176,Other/Unknown,,2017-10-23,Fort Yates,ND,58538,Sioux,Gunshot,Unarmed,2593,149,1,100,38992,1,1,15,30,0.05746239876590822,3.856536829926726e-4,0.03856536829926726,
06099002402,23028,Hispanic/Latino,,2017-10-22,Modesto,CA,95358,Stanislaus,Gunshot,Unarmed,5348,545,0,4769,33937,1,1,10,19,0.10190725504861631,0,0.8917352281226627,Hispanic/Latino
29021003001,23030,White,,2017-10-22,St. Joseph,MO,64503,Buchanan,Gunshot,Armed,3649,3369,145,49,29056,1,1,6,11,0.923266648396821,0.039736914223074814,0.013428336530556317,White
32031002801,23031,Other/Unknown,,2017-10-22,Sparks,NV,89431,Washoe,Gunshot,Armed,4265,1770,101,1985,56290,2,3,41,82,0.41500586166471276,0.023681125439624855,0.4654161781946073,
55041950300,23032,Other/Unknown,,2017-10-22,Crandon,WI,54520,Forest,Gunshot,Unarmed,2778,2165,21,69,47163,2,2,27,53,0.779337652987761,0.00755939524838013,0.024838012958963283,White
06097154201,23025,Hispanic/Latino,,2017-10-21,Cloverdale,CA,95425,Sonoma,Gunshot,Armed,3787,2061,5,1478,64018,3,3,53,105,0.5442302614206496,0.0013203063110641669,0.39028254555056774,White
39155933900,23027,White,,2017-10-21,Girard,OH,44420,Trumbull,Gunshot,Armed,1652,1366,162,43,33580,1,1,9,18,0.8268765133171913,0.09806295399515738,0.02602905569007264,White
22009030502,23019,Black,,2017-10-20,Mansura,LA,71350,Avoyelles,Asphyxiated/Restrained,Unarmed,3056,1356,1387,65,22287,1,1,2,4,0.443717277486911,0.4538612565445026,0.021269633507853405,
39113030200,23021,Black,,2017-10-20,Moraine,OH,45439,Montgomery,Gunshot,Armed,2833,2289,282,159,53438,2,2,37,73,0.8079774091069538,0.09954112248499823,0.056124249911754326,White
40135030403,23022,White,,2017-10-20,Muldrow,OK,74948,Sequoyah,Gunshot,Armed,3144,2162,14,108,45179,1,2,24,47,0.6876590330788804,0.004452926208651399,0.03435114503816794,White
48355000500,23023,Black,,2017-10-20,Corpus Christi,TX,78407,Nueces,Gunshot,Unarmed,1338,48,469,821,41875,1,1,19,37,0.03587443946188341,0.3505231689088191,0.6136023916292974,Hispanic/Latino
48201532200,23024,Hispanic/Latino,0.976389754,2017-10-20,Houston,TX,77091,Harris,Gunshot,Armed,3757,295,912,2499,32067,1,1,8,16,0.07852009582113388,0.24274687250465798,0.665158371040724,Hispanic/Latino
01073005905,23014,White,,2017-10-19,Birmingham,AL,35215,Jefferson,Gunshot,Armed,7144,747,5364,920,44903,1,2,23,46,0.10456326987681971,0.7508398656215005,0.12877939529675253,Black
12103026601,23015,White,,2017-10-19,Clearwater,FL,33764,Pinellas,Gunshot,Armed,3524,2798,303,316,78000,3,4,69,137,0.7939841089670828,0.08598183881952327,0.08967082860385925,White
21117067000,23016,Hispanic/Latino,,2017-10-19,Covington,KY,41011,Kenton,Gunshot,Armed,3694,2684,379,548,45164,1,2,24,47,0.7265836491608013,0.10259880887926368,0.14834867352463454,White
37045950500,23017,White,,2017-10-19,Kings Mountain,NC,28086,Cleveland,Gunshot,Armed,3207,2389,694,69,35741,1,1,11,22,0.7449329591518553,0.2164016214530714,0.021515434985968196,White
04019004031,23013,White,,2017-10-18,Tucson,AZ,85715,Pima,Gunshot,Armed,3863,2768,76,767,65341,3,3,54,108,0.7165415480196738,0.01967382863059798,0.19855034946932437,White
06047000601,23010,Hispanic/Latino,,2017-10-17,Atwater,CA,95301,Merced,Gunshot,Armed,4730,2042,94,2355,39383,1,1,15,30,0.4317124735729387,0.019873150105708247,0.4978858350951374,
51650012000,23012,Black,,2017-10-17,Hampton,VA,23661,Hampton City,Gunshot,Armed,3377,767,2337,151,46555,2,2,26,51,0.22712466686408053,0.6920343500148061,0.04471424341131182,Black
24510270502,22888,Black,,2017-10-16,Baltimore,MD,21214,Baltimore City,Gunshot,Armed,4144,1388,2621,78,71694,3,4,62,124,0.33494208494208494,0.632480694980695,0.018822393822393823,Black
45045003010,22889,White,,2017-10-16,Simpsonville,SC,29681,Greenville,Gunshot,Armed,8409,6327,1240,608,88790,4,4,78,155,0.7524081341419907,0.14746105363301226,0.0723034843619931,White
04019004423,22890,Hispanic/Latino,,2017-10-16,Tucson,AZ,85743,Pima,Gunshot,Armed,4152,2741,0,1362,58947,2,3,45,90,0.6601637764932563,0,0.32803468208092484,White
48201251200,22891,White,,2017-10-16,Kingwood,TX,77339,Harris,Gunshot,Armed,6697,4446,163,1581,67868,3,3,58,115,0.6638793489622219,0.024339256383455278,0.23607585486038524,White
13059000900,22892,Black,,2017-10-16,Athens,GA,30606,Clarke,Gunshot,Unarmed,4110,952,2942,180,16856,1,1,1,2,0.2316301703163017,0.7158150851581508,0.043795620437956206,Black
06073020026,22885,White,,2017-10-14,San Marcos,CA,92078,San Diego,Tasered,Unarmed,4001,2802,86,594,107991,4,5,88,175,0.7003249187703074,0.021494626343414147,0.14846288427893026,White
06037651102,22886,Hispanic/Latino,,2017-10-14,Torrance,CA,90505,Los Angeles,Gunshot,Unarmed,3706,1887,141,431,77958,3,4,69,137,0.5091743119266054,0.038046411225040475,0.11629789530491096,White
21231920402,22887,White,,2017-10-14,Monticello,KY,42633,Wayne,Gunshot,Armed,1761,1629,4,116,28750,1,1,6,11,0.9250425894378195,0.002271436683702442,0.06587166382737081,White
51540000302,22883,Black,,2017-10-13,Charlottesville,VA,22902,Charlottesville City,Gunshot,Armed,3133,2270,318,314,65826,3,3,55,110,0.7245451643791893,0.1015001595914459,0.1002234280242579,White
06115040702,22884,White,,2017-10-13,Olivehurst,CA,95961,Yuba,Gunshot,Armed,5542,2851,197,1873,79100,3,4,70,139,0.5144352219415373,0.035546734031035726,0.33796463370624324,White
01073010706,22880,Black,,2017-10-12,Birmingham,AL,35209,Jefferson,Gunshot,Armed,4347,2486,822,519,63096,3,3,51,102,0.5718886588451806,0.189095928226363,0.11939268461007592,White
04005000800,22882,White,,2017-10-12,Flagstaff,AZ,86004,Coconino,Gunshot,Armed,6477,3596,149,1355,37107,1,1,13,25,0.5551953064690444,0.023004477381503782,0.20920179095260152,White
04019004426,22875,Hispanic/Latino,,2017-10-11,Marana,AZ,85743,Pima,Gunshot,Armed,2512,1235,84,858,71000,3,4,61,122,0.491640127388535,0.03343949044585987,0.34156050955414013,
08071000300,22876,Hispanic/Latino,,2017-10-11,Trinidad,CO,81082,Las Animas,Gunshot,Unarmed,2096,1354,50,633,53300,2,2,36,72,0.6459923664122137,0.02385496183206107,0.30200381679389315,White
28047003312,22877,White,,2017-10-11,Biloxi,MS,39532,Harrison,Gunshot,Unarmed,2514,1273,466,229,69879,3,3,60,120,0.5063643595863166,0.18536197295147175,0.09108989657915673,White
53067012720,22874,White,,2017-10-10,Rochester,WA,98579,Thurston,Gunshot,Armed,7139,5318,6,934,70596,3,4,61,121,0.7449222580193304,8.404538450763413e-4,0.13083064855021712,White
12086004303,22775,Black,,2017-10-08,Miami Beach,FL,33139,Miami-Dade,Gunshot,Unarmed,2749,642,80,1794,41200,1,1,18,35,0.23353946889778102,0.029101491451436885,0.6526009457984722,Hispanic/Latino
21111011800,22776,Black,,2017-10-08,Louisville,KY,40213,Jefferson,Gunshot,Armed,2332,1357,698,179,46419,1,2,25,50,0.5819039451114922,0.2993138936535163,0.0767581475128645,White
06037320201,22778,Hispanic/Latino,,2017-10-08,San Fernando,CA,91340,Los Angeles,Gunshot,Armed,4111,118,0,3963,36993,1,1,13,25,0.028703478472391145,0,0.9639990270007297,Hispanic/Latino
05029950100,22779,White,,2017-10-08,Springfield,AR,72157,Conway,Tasered,Unarmed,5134,4677,276,116,55889,2,3,41,81,0.9109855862874952,0.053759252045188936,0.02259446825087651,White
51191010401,22780,Hispanic/Latino,0.527805678,2017-10-08,Abingdon,VA,24211,Washington,Gunshot,Armed,2915,2680,3,163,87070,4,4,76,152,0.9193825042881647,0.0010291595197255575,0.05591766723842195,White
05119001600,22771,Black,,2017-10-07,Little Rock,AR,72207,Pulaski,Gunshot,Unarmed,6278,5356,506,13,90781,4,4,79,158,0.8531379420197515,0.0805989168525008,0.002070723160242115,White
04013422216,22772,Hispanic/Latino,,2017-10-07,Mesa,AZ,85210,Maricopa,Gunshot,Armed,6287,3594,583,999,95720,4,5,82,163,0.5716557976777478,0.09273103228885,0.15889931604899,White
54039000900,22773,White,,2017-10-07,Charleston,WV,25301,Kanawha,Gunshot,Armed,1059,659,289,0,12808,1,1,1,1,0.6222851746931067,0.2728989612842304,0,White
29510104200,22774,White,0.977907973,2017-10-07,St. Louis,MO,63139,St. Louis City,Tasered,Armed,3591,2650,380,83,62466,2,3,50,100,0.7379560011138958,0.10582010582010581,0.023113338902812586,White
08059009842,22764,White,,2017-10-06,Golden,CO,80403,Jefferson,Gunshot,Armed,3205,2830,12,178,116773,4,5,91,181,0.8829953198127926,0.00374414976599064,0.055538221528861155,White
12086003005,22765,Hispanic/Latino,,2017-10-06,Miami,FL,33125,Miami-Dade,Gunshot,Armed,1580,11,0,1569,30274,1,1,6,12,0.006962025316455696,0,0.9930379746835443,Hispanic/Latino
42051260200,22766,White,,2017-10-06,Perryopolis,PA,15473,Fayette,Gunshot,Armed,3897,3640,4,44,53491,2,2,37,73,0.9340518347446753,0.0010264305876315114,0.011290736463946625,White
06037430003,22767,Hispanic/Latino,,2017-10-06,Duarte,CA,91010,Los Angeles,Gunshot,Armed,5183,1701,170,2213,114654,4,5,90,180,0.3281883079297704,0.03279953694771368,0.42697279567817864,
12095013803,22768,Hispanic/Latino,0.935253104,2017-10-06,Orlando,FL,32812,Orange,Gunshot,Armed,2816,1833,268,474,71136,3,4,62,123,0.6509232954545454,0.09517045454545454,0.16832386363636365,White
13223120503,22757,White,,2017-10-05,Hiram,GA,30141,Paulding,Gunshot,Unarmed,4751,3618,834,219,76083,3,4,67,133,0.76152388970743,0.17554199115975583,0.04609555882972006,White
20055960300,22758,Hispanic/Latino,,2017-10-05,Garden City,KS,67846,Finney,Gunshot,Armed,2830,1569,98,979,54757,2,2,39,77,0.554416961130742,0.03462897526501767,0.3459363957597173,White
48061013700,22759,Hispanic/Latino,,2017-10-05,Brownsville,TX,78520,Cameron,Gunshot,Armed,3842,83,0,3759,21125,1,1,2,3,0.021603331598125976,0,0.978396668401874,Hispanic/Latino
01073011004,22760,White,,2017-10-05,Leeds,AL,35094,Jefferson,Gunshot,Armed,3653,3389,192,43,83677,3,4,74,147,0.9277306323569668,0.05255954010402409,0.011771147002463728,White
27123034500,22763,Other/Unknown,,2017-10-05,St. Paul,MN,55106,Ramsey,Gunshot,Armed,3833,1199,457,608,54545,2,2,39,77,0.3128098095486564,0.11922775893555962,0.1586224889120793,
53063001100,22753,White,,2017-10-04,Spokane,WA,99205,Spokane,Gunshot,Armed,3444,2648,52,381,68102,3,3,58,116,0.7688734030197445,0.015098722415795587,0.11062717770034843,White
13275960501,22754,Black,,2017-10-04,Thomasville,GA,31792,Thomas,Gunshot,Armed,3788,2443,884,424,42279,1,1,20,39,0.6449313621964097,0.23336853220696938,0.1119324181626188,White
04013421202,22755,White,,2017-10-04,Mesa,AZ,85201,Maricopa,Gunshot,Armed,3748,2085,12,1065,50165,2,2,31,62,0.5562966915688368,0.0032017075773745998,0.2841515474919957,White
36069051102,22756,Hispanic/Latino,,2017-10-04,Canandaigua,NY,14424,Ontario,Gunshot,Armed,1322,1181,18,115,57250,2,3,43,85,0.8933434190620272,0.01361573373676248,0.08698940998487141,White
29051010500,22632,White,,2017-10-03,Jefferson City,MO,65101,Cole,Gunshot,Armed,4770,1933,2594,95,39144,1,1,15,30,0.4052410901467505,0.5438155136268343,0.019916142557651992,Black
22073010506,22630,Black,,2017-10-02,West Monroe,LA,71292,Ouachita,Gunshot,Armed,3645,3383,37,206,66208,3,3,56,111,0.9281207133058985,0.010150891632373114,0.05651577503429355,White
02122001300,22613,White,,2017-10-01,Seward,AK,99664,Kenai Peninsula,Gunshot,Unarmed,4190,3004,73,282,72903,3,4,64,127,0.716945107398568,0.017422434367541765,0.06730310262529833,White
08069001304,22619,White,,2017-10-01,Fort Collins,CO,80524,Larimer,Gunshot,Armed,3345,914,0,2351,34063,1,1,10,19,0.27324364723467864,0,0.7028400597907324,Hispanic/Latino
12086000904,22621,Hispanic/Latino,,2017-10-01,Miami,FL,33147,Miami-Dade,Gunshot,Unarmed,2491,62,701,1728,42250,1,1,19,38,0.024889602569249297,0.281413087113609,0.6936973103171417,Hispanic/Latino
19057000400,22625,Black,,2017-10-01,Burlington,IA,52601,Des Moines,Gunshot,Armed,3782,2639,468,451,36449,1,1,12,24,0.6977789529349551,0.12374405076679006,0.1192490745637229,White
37155960203,22633,White,,2017-10-01,Parkton,NC,28371,Robeson,Gunshot,Armed,3033,1427,790,322,41816,1,1,19,37,0.47049126277612924,0.260468183316848,0.1061655126937026,
42125751100,22637,White,,2017-10-01,Washington,PA,15301,Washington,Gunshot,Armed,5131,4968,108,38,61802,2,3,49,98,0.9682323133892029,0.021048528551939193,0.007405963749756383,White
29189219802,22751,White,,2017-10-01,St. Louis,MO,63123,St. Louis,Gunshot,Armed,3949,3672,3,108,45640,1,2,24,48,0.9298556596606736,7.596859964547987e-4,0.027348695872372753,White
12107950700,22622,Black,,2017-09-30,Palatka,FL,32177,Putnam,Gunshot,Uncertain,3938,1729,1649,336,33810,1,1,10,19,0.43905535804977147,0.4187404773996953,0.08532249873031995,
18005011500,22627,White,,2017-09-30,Garden City,IN,47201,Bartholomew,Gunshot,Armed,9397,7451,102,942,75667,3,4,66,132,0.7929126316909652,0.010854528040864106,0.10024475896562733,White
06001407102,22618,Black,,2017-09-28,Oakland,CA,94601,Alameda,Tasered,Unarmed,4603,448,819,1847,60100,2,3,47,93,0.09732782967629806,0.1779274386269824,0.40126004779491636,
20177001100,22628,Black,,2017-09-28,Topeka,KS,66607,Shawnee,Gunshot,Armed,3478,925,572,1922,30236,1,1,6,12,0.26595744680851063,0.16446233467510063,0.5526164462334675,Hispanic/Latino
48027020800,22639,Black,0.973788387,2017-09-28,Temple,TX,76501,Bell,Beaten/Bludgeoned with instrument,Unarmed,2918,472,1224,1222,22052,1,1,2,4,0.16175462645647704,0.41946538725154214,0.4187799862919808,
49035101900,22641,White,,2017-09-28,Salt Lake City,UT,84102,Salt Lake,Gunshot,Armed,2844,1805,108,368,45286,1,2,24,47,0.6346694796061885,0.0379746835443038,0.12939521800281295,White
06001422000,22615,Black,,2017-09-27,Berkeley,CA,94710,Alameda,Gunshot,Armed,2157,1291,143,195,125218,4,5,93,186,0.598516458043579,0.06629578117756142,0.09040333796940195,White
12053040911,22620,White,,2017-09-27,Masaryktown,FL,34604,Hernando,Gunshot,Armed,5948,4665,210,854,75846,3,4,67,133,0.7842972427706792,0.03530598520511096,0.14357767316745124,White
13255160102,22623,White,,2017-09-27,Griffin,GA,30223,Spalding,Gunshot,Armed,1137,674,368,49,41085,1,1,18,35,0.592788038698329,0.32365875109938436,0.04309586631486367,White
16017950600,22626,White,,2017-09-26,Coolin,ID,83821,Bonner,Gunshot,Armed,2078,1967,0,20,56806,2,3,42,84,0.9465832531280077,0,0.009624639076034648,White
41039002800,22636,White,,2017-09-26,Eugene,OR,97404,Lane,Gunshot,Armed,5009,4076,94,420,55436,2,2,40,80,0.8137352765022958,0.0187662208025554,0.08384907167099222,White
47187050502,22638,White,,2017-09-26,Fairview,TN,37062,Williamson,Gunshot,Armed,3750,3553,79,41,78601,3,4,69,138,0.9474666666666667,0.021066666666666668,0.010933333333333333,White
12081001501,22532,Black,,2017-09-25,Palmetto,FL,34221,Manatee,Gunshot,Armed,6044,1664,2368,1551,45234,1,2,24,47,0.2753143613500993,0.39179351422898745,0.2566181336863005,
32003000203,22534,White,,2017-09-25,Las Vegas,NV,89102,Clark,Gunshot,Armed,4327,1332,1138,1448,44583,1,2,23,45,0.3078345273861798,0.2629997688929975,0.33464293968107234,
18065976400,22530,White,,2017-09-24,New Castle,IN,47362,Henry,Gunshot,Armed,4399,4114,232,53,51889,2,2,34,68,0.9352125483064333,0.05273925892248238,0.012048192771084338,White
06075010800,22531,Black,,2017-09-24,San Francisco,CA,94133,San Francisco,Gunshot,Armed,5013,2351,268,279,127941,4,5,94,187,0.4689806503091961,0.05346100139636944,0.05565529622980251,
28035001100,22527,White,,2017-09-23,Hattiesburg,MS,39401,Forrest,Gunshot,Armed,3651,330,3048,245,28185,1,1,5,10,0.09038619556285948,0.8348397699260477,0.06710490276636538,Black
36059411100,22529,Hispanic/Latino,0.983871557,2017-09-23,Inwood,NY,11096,Nassau,Tasered,Unarmed,4379,846,972,2399,50346,2,2,31,62,0.19319479333181092,0.22196848595569765,0.5478419730532085,Hispanic/Latino
06059099604,22521,White,,2017-09-22,Huntington Beach,CA,92647,Orange,Gunshot,Unarmed,4161,2784,56,411,109063,4,5,88,176,0.669069935111752,0.013458303292477769,0.09877433309300648,White
06073019803,22522,White,,2017-09-22,Oceanside,CA,92056,San Diego,Gunshot,Armed,4911,3141,84,506,88661,4,4,78,155,0.6395846059865608,0.01710445937690898,0.10303400529423742,White
08001008802,22523,White,,2017-09-22,Commerce City,CO,80022,Adams,Gunshot,Armed,5434,1039,50,4235,56250,2,3,41,82,0.19120353330879647,0.009201324990798674,0.7793522267206477,Hispanic/Latino
04013422615,22524,White,,2017-09-22,Mesa,AZ,85208,Maricopa,Gunshot,Armed,7241,5035,267,1528,74529,3,4,65,130,0.6953459466924458,0.03687336003314459,0.2110205772683331,White
12053040501,22525,White,,2017-09-22,Brooksville,FL,34601,Hernando,Gunshot,Unarmed,4329,3105,632,303,30395,1,1,7,13,0.7172557172557172,0.145992145992146,0.06999306999306999,White
08059012057,22517,White,,2017-09-21,Littleton,CO,80127,Jefferson,Gunshot,Unarmed,5714,4688,2,637,82310,3,4,73,145,0.8204410220511026,0.00035001750087504374,0.11148057402870143,White
48397040303,22518,Hispanic/Latino,,2017-09-21,Rockwall,TX,75087,Rockwall,Gunshot,Unarmed,3215,2819,20,259,95476,4,5,82,163,0.8768273716951789,0.006220839813374806,0.08055987558320374,White
40005587900,22519,White,,2017-09-21,Lane,OK,74555,Atoka,Gunshot,Armed,4153,3154,138,128,45000,1,2,23,46,0.7594509992776306,0.03322899109077775,0.030821093185648928,White
53053940004,22520,White,,2017-09-21,Tacoma,WA,98404,Pierce,Gunshot,Armed,6228,4987,119,461,84747,3,4,75,149,0.8007385998715478,0.019107257546563904,0.07402055234425177,White
17143002701,22514,Black,,2017-09-20,Peoria,IL,61604,Peoria,Gunshot,Armed,3331,1371,1342,256,51328,2,2,33,66,0.4115881116781747,0.40288201741218854,0.07685379765836085,
